target_return,return,variance,std_dev,n_held,iterations,osqp_time_ms,wall_time_ms,status,refined
0.0021983249,0.0021983249,1.2220273509e-04,0.0110545346,39,25,1.6323,1.7247,solved,0
0.0022019559,0.0022019559,1.2222543190e-04,0.0110555611,39,25,1.7177,1.9367,solved,0
0.0022055870,0.0022055870,1.2224848211e-04,0.0110566036,39,25,1.7200,1.9187,solved,0
0.0022092182,0.0022092182,1.2227188574e-04,0.0110576619,39,25,1.8635,2.0567,solved,0
0.0022128493,0.0022128493,1.2229564151e-04,0.0110587360,39,25,1.7187,1.8777,solved,0
0.0022164803,0.0022164803,1.2231973917e-04,0.0110598255,40,25,1.6730,1.8089,solved,0
0.0022201112,0.0022201112,1.2234415157e-04,0.0110609291,39,25,1.6969,1.8885,solved,0
0.0022237424,0.0022237424,1.2236888005e-04,0.0110620468,39,25,1.7180,1.8976,solved,0
0.0022273735,0.0022273735,1.2239392194e-04,0.0110631787,39,25,1.6327,1.7801,solved,0
0.0022310047,0.0022310047,1.2241927861e-04,0.0110643246,39,25,1.6075,1.7008,solved,0
0.0022346358,0.0022346358,1.2244494866e-04,0.0110654846,39,25,1.6332,1.7626,solved,0
0.0022382669,0.0022382669,1.2247093279e-04,0.0110666586,39,25,1.9475,2.3470,solved,0
0.0022418981,0.0022418981,1.2249723173e-04,0.0110678468,39,25,2.1174,2.3627,solved,0
0.0022455291,0.0022455291,1.2252384329e-04,0.0110690489,39,25,1.7151,1.9175,solved,0
0.0022491603,0.0022491603,1.2255077040e-04,0.0110702651,39,25,1.8051,2.0136,solved,0
0.0022527914,0.0022527914,1.2257801085e-04,0.0110714954,39,25,1.6678,1.8352,solved,0
0.0022564226,0.0022564226,1.2260556615e-04,0.0110727398,39,25,1.7288,1.9446,solved,0
0.0022600536,0.0022600536,1.2263343399e-04,0.0110739981,39,25,1.6692,1.8268,solved,0
0.0022636847,0.0022636847,1.2266161668e-04,0.0110752705,39,25,1.6245,1.7172,solved,0
0.0022673160,0.0022673160,1.2269011502e-04,0.0110765570,39,25,1.6159,1.7179,solved,0
0.0022709472,0.0022709472,1.2271892619e-04,0.0110778575,40,25,1.6168,1.6953,solved,0
0.0022745779,0.0022745779,1.2274803714e-04,0.0110791713,40,25,1.7611,1.9968,solved,0
0.0022782091,0.0022782091,1.2277745215e-04,0.0110804987,39,25,1.9172,2.1703,solved,0
0.0022818402,0.0022818402,1.2280716671e-04,0.0110818395,39,25,1.6773,1.8232,solved,0
0.0022854714,0.0022854714,1.2283718249e-04,0.0110831937,39,25,1.6823,1.8466,solved,0
0.0022891025,0.0022891025,1.2286749783e-04,0.0110845612,39,25,1.6666,1.7694,solved,0
0.0022927337,0.0022927337,1.2289811441e-04,0.0110859422,39,25,1.6690,1.8526,solved,0
0.0022963648,0.0022963648,1.2292903053e-04,0.0110873365,39,25,1.7042,1.8874,solved,0
0.0022999960,0.0022999960,1.2296024789e-04,0.0110887442,39,25,1.6441,1.7802,solved,0
0.0023036271,0.0023036271,1.2299176479e-04,0.0110901652,39,25,1.6494,1.7710,solved,0
0.0023072582,0.0023072582,1.2302358208e-04,0.0110915996,39,25,1.6853,1.8319,solved,0
0.0023108894,0.0023108894,1.2305570064e-04,0.0110930474,39,25,1.9029,2.1608,solved,0
0.0023145206,0.0023145206,1.2308811960e-04,0.0110945085,39,25,1.9997,2.2569,solved,0
0.0023181516,0.0023181516,1.2312083715e-04,0.0110959829,39,25,1.7793,2.0163,solved,0
0.0023217828,0.0023217828,1.2315385690e-04,0.0110974707,39,25,1.8404,2.0461,solved,0
0.0023254137,0.0023254137,1.2318717428e-04,0.0110989718,39,25,1.9297,2.2057,solved,0
0.0023290450,0.0023290450,1.2322079574e-04,0.0111004863,39,25,1.7521,1.9507,solved,0
0.0023326761,0.0023326761,1.2325471574e-04,0.0111020140,39,25,1.6749,1.8319,solved,0
0.0023363072,0.0023363072,1.2328893613e-04,0.0111035551,39,25,1.6557,1.7659,solved,0
0.0023399383,0.0023399383,1.2332345690e-04,0.0111051095,39,25,1.6393,1.7776,solved,0
0.0023435695,0.0023435695,1.2335827924e-04,0.0111066772,38,25,2.1540,2.3903,solved,0
0.0023472006,0.0023472006,1.2339340236e-04,0.0111082583,38,25,2.6071,2.8728,solved,0
0.0023508318,0.0023508318,1.2342882833e-04,0.0111098528,38,25,1.6918,1.8707,solved,0
0.0023544629,0.0023544629,1.2346455521e-04,0.0111114605,38,25,1.6963,1.8511,solved,0
0.0023580941,0.0023580941,1.2350058496e-04,0.0111130817,38,25,1.6696,1.8303,solved,0
0.0023617252,0.0023617252,1.2353691561e-04,0.0111147162,38,25,1.8983,2.2541,solved,0
0.0023653562,0.0023653562,1.2357354711e-04,0.0111163639,38,25,2.4114,2.7632,solved,0
0.0023689874,0.0023689874,1.2361048253e-04,0.0111180251,38,25,2.1890,2.5068,solved,0
0.0023726186,0.0023726186,1.2364771983e-04,0.0111196996,38,25,2.2065,2.4612,solved,0
0.0023762496,0.0023762496,1.2368525696e-04,0.0111213874,38,25,1.7446,1.9450,solved,0
0.0023798807,0.0023798807,1.2372309699e-04,0.0111230885,38,25,2.0400,2.2650,solved,0
0.0023835118,0.0023835118,1.2376123890e-04,0.0111248029,38,25,1.7164,1.9222,solved,0
0.0023871429,0.0023871429,1.2379968269e-04,0.0111265306,38,25,1.7342,1.9329,solved,0
0.0023907740,0.0023907740,1.2383842835e-04,0.0111282716,38,25,1.6579,1.7957,solved,0
0.0023944051,0.0023944051,1.2387747590e-04,0.0111300259,38,25,1.6644,1.8159,solved,0
0.0023980363,0.0023980363,1.2391682640e-04,0.0111317935,38,25,1.6847,1.8357,solved,0
0.0024016676,0.0024016676,1.2395647990e-04,0.0111335744,38,25,1.6662,1.7831,solved,0
0.0024052987,0.0024052987,1.2399643311e-04,0.0111353686,38,25,1.6148,1.7016,solved,0
0.0024089297,0.0024089297,1.2403668707e-04,0.0111371759,38,25,1.6161,1.6888,solved,0
0.0024125609,0.0024125609,1.2407724514e-04,0.0111389966,38,25,1.6393,1.7404,solved,0
0.0024161920,0.0024161920,1.2411810398e-04,0.0111408305,38,25,1.7678,1.9557,solved,0
0.0024198232,0.0024198232,1.2415926583e-04,0.0111426777,38,25,1.7558,1.9664,solved,0
0.0024234543,0.0024234543,1.2420072843e-04,0.0111445381,38,25,1.7725,1.9781,solved,0
0.0024270853,0.0024270853,1.2424249175e-04,0.0111464116,38,25,1.6721,1.8334,solved,0
0.0024307163,0.0024307163,1.2428455693e-04,0.0111482984,38,25,1.9590,2.2214,solved,0
0.0024343475,0.0024343475,1.2432692632e-04,0.0111501985,38,25,2.1609,2.4862,solved,0
0.0024379786,0.0024379786,1.2436959642e-04,0.0111521117,38,25,2.1858,2.3338,solved,0
0.0024416099,0.0024416099,1.2441257078e-04,0.0111540383,38,25,2.1446,2.2841,solved,0
0.0024452410,0.0024452410,1.2445584465e-04,0.0111559780,38,25,2.1686,2.3125,solved,0
0.0024488721,0.0024488721,1.2449942040e-04,0.0111579308,38,25,2.3113,2.5213,solved,0
0.0024525032,0.0024525032,1.2454329803e-04,0.0111598969,38,25,2.3361,2.5688,solved,0
0.0024561343,0.0024561343,1.2458747754e-04,0.0111618761,38,25,2.2566,2.4975,solved,0
0.0024597655,0.0024597655,1.2463196015e-04,0.0111638685,38,25,2.2065,2.5078,solved,0
0.0024633966,0.0024633966,1.2467674342e-04,0.0111658741,38,25,1.7594,1.9910,solved,0
0.0024670278,0.0024670278,1.2472182982e-04,0.0111678928,38,25,1.7524,1.9566,solved,0
0.0024706589,0.0024706589,1.2476721685e-04,0.0111699247,38,25,1.7216,1.9243,solved,0
0.0024742900,0.0024742900,1.2481290577e-04,0.0111719696,38,25,1.6372,1.7770,solved,0
0.0024779210,0.0024779210,1.2485889529e-04,0.0111740277,38,25,1.9080,2.2244,solved,0
0.0024815522,0.0024815522,1.2490518923e-04,0.0111760990,38,25,2.1787,2.4572,solved,0
0.0024851834,0.0024851834,1.2495178506e-04,0.0111781834,38,25,2.1160,2.4070,solved,0
0.0024888144,0.0024888144,1.2499868020e-04,0.0111802809,38,25,1.9672,2.2280,solved,0
0.0024924456,0.0024924456,1.2504587980e-04,0.0111823915,38,25,2.5749,3.0222,solved,0
0.0024960766,0.0024960766,1.2509337868e-04,0.0111845151,38,25,2.4874,2.7553,solved,0
0.0024997078,0.0024997078,1.2514118206e-04,0.0111866520,38,25,2.5153,2.7323,solved,0
0.0025033389,0.0025033389,1.2518928600e-04,0.0111888018,38,25,2.4740,2.6568,solved,0
0.0025069701,0.0025069701,1.2523769316e-04,0.0111909648,37,25,2.4967,2.6981,solved,0
0.0025106011,0.0025106011,1.2528641104e-04,0.0111931412,36,50,3.6291,3.8522,solved,0
0.0025142323,0.0025142323,1.2533546511e-04,0.0111953323,36,50,3.0667,3.2993,solved,0
0.0025178635,0.0025178635,1.2538485357e-04,0.0111975378,36,50,2.7151,2.9433,solved,0
0.0025214945,0.0025214945,1.2543457368e-04,0.0111997578,35,50,2.4132,2.5767,solved,0
0.0025251256,0.0025251256,1.2548462913e-04,0.0112019922,35,50,2.3838,2.5287,solved,0
0.0025287568,0.0025287568,1.2553501198e-04,0.0112042408,35,50,2.5391,2.8621,solved,0
0.0025323876,0.0025323876,1.2558571379e-04,0.0112065032,35,50,2.4603,2.6508,solved,0
0.0025360187,0.0025360187,1.2563674432e-04,0.0112087798,35,50,2.3598,2.4997,solved,0
0.0025396497,0.0025396497,1.2568809797e-04,0.0112110703,35,50,2.5263,2.6997,solved,0
0.0025432808,0.0025432808,1.2573977758e-04,0.0112133749,35,50,2.7212,2.9232,solved,0
0.0025469118,0.0025469118,1.2579178029e-04,0.0112156935,35,50,2.3982,2.5531,solved,0
0.0025505429,0.0025505429,1.2584410897e-04,0.0112180261,35,50,2.6312,2.8415,solved,0
0.0025541740,0.0025541740,1.2589676220e-04,0.0112203726,35,50,2.6687,2.9177,solved,0
0.0025578050,0.0025578050,1.2594973851e-04,0.0112227331,35,50,2.4476,2.6346,solved,0
0.0025614361,0.0025614361,1.2600304081e-04,0.0112251076,35,50,2.3773,2.5095,solved,0
0.0025650672,0.0025650672,1.2605666766e-04,0.0112274961,35,50,2.3846,2.5519,solved,0
0.0025686983,0.0025686983,1.2611061905e-04,0.0112298984,35,50,2.3828,2.5337,solved,0
0.0025723292,0.0025723292,1.2616489199e-04,0.0112323146,35,50,2.4533,2.6487,solved,0
0.0025759604,0.0025759604,1.2621949395e-04,0.0112347449,35,50,2.4576,2.6354,solved,0
0.0025795915,0.0025795915,1.2627441896e-04,0.0112371891,35,50,2.3679,2.5081,solved,0
0.0025832222,0.0025832222,1.2632966242e-04,0.0112396469,35,50,2.5528,2.7369,solved,0
0.0025868534,0.0025868534,1.2638523801e-04,0.0112421189,35,50,2.4102,2.5207,solved,0
0.0025904844,0.0025904844,1.2644113508e-04,0.0112446047,35,50,2.3810,2.4574,solved,0
0.0025941156,0.0025941156,1.2649735978e-04,0.0112471045,35,50,2.4083,2.5755,solved,0
0.0025977465,0.0025977465,1.2655390436e-04,0.0112496180,35,50,2.4854,2.6722,solved,0
0.0026013777,0.0026013777,1.2661077816e-04,0.0112521455,35,50,2.3616,2.5094,solved,0
0.0026050086,0.0026050086,1.2666797178e-04,0.0112546867,35,50,2.4438,2.6096,solved,0
0.0026086398,0.0026086398,1.2672549467e-04,0.0112572419,35,50,2.5929,2.7731,solved,0
0.0026122709,0.0026122709,1.2678334053e-04,0.0112598109,35,50,2.4811,2.6773,solved,0
0.0026159019,0.0026159019,1.2684150932e-04,0.0112623936,35,50,2.4138,2.6057,solved,0
0.0026195331,0.0026195331,1.2690000587e-04,0.0112649903,35,50,2.3696,2.5233,solved,0
0.0026231640,0.0026231640,1.2695882210e-04,0.0112676005,35,50,3.2232,3.4894,solved,0
0.0026267951,0.0026267951,1.2701796611e-04,0.0112702248,35,50,3.6235,3.8616,solved,0
0.0026304261,0.0026304261,1.2707743303e-04,0.0112728627,35,50,3.5506,3.8752,solved,0
0.0026340571,0.0026340571,1.2713722446e-04,0.0112755144,35,50,3.5448,3.9241,solved,0
0.0026376881,0.0026376881,1.2719734043e-04,0.0112781798,35,50,2.9467,3.1423,solved,0
0.0026413192,0.0026413192,1.2725778258e-04,0.0112808591,35,50,2.5343,2.7459,solved,0
0.0026449503,0.0026449503,1.2731854928e-04,0.0112835522,35,50,2.4177,2.5928,solved,0
0.0026485813,0.0026485813,1.2737963884e-04,0.0112862589,35,50,2.4016,2.5515,solved,0
0.0026522124,0.0026522124,1.2744105462e-04,0.0112889793,35,50,2.5249,2.7175,solved,0
0.0026558435,0.0026558435,1.2750279494e-04,0.0112917136,35,50,2.5008,2.6998,solved,0
0.0026594746,0.0026594746,1.2756485980e-04,0.0112944615,35,50,2.3489,2.5050,solved,0
0.0026631055,0.0026631055,1.2762724576e-04,0.0112972229,35,50,2.5037,2.7293,solved,0
0.0026667366,0.0026667366,1.2768995970e-04,0.0112999982,35,50,2.4533,2.6442,solved,0
0.0026703678,0.0026703678,1.2775299991e-04,0.0113027873,35,50,2.4828,2.7281,solved,0
0.0026739988,0.0026739988,1.2781636119e-04,0.0113055898,35,50,2.4663,2.7179,solved,0
0.0026776299,0.0026776299,1.2788004788e-04,0.0113084061,36,50,2.3807,2.4743,solved,0
0.0026812609,0.0026812609,1.2794404775e-04,0.0113112355,36,50,2.4102,2.6290,solved,0
0.0026848917,0.0026848917,1.2800835677e-04,0.0113140778,36,50,2.3777,2.5333,solved,0
0.0026885227,0.0026885227,1.2807298201e-04,0.0113169334,36,50,2.3474,2.4742,solved,0
0.0026921537,0.0026921537,1.2813791995e-04,0.0113198021,36,50,2.5080,2.7315,solved,0
0.0026957848,0.0026957848,1.2820317450e-04,0.0113226841,35,50,2.7399,2.9696,solved,0
0.0026994158,0.0026994158,1.2826874464e-04,0.0113255792,35,50,2.3887,2.5495,solved,0
0.0027030469,0.0027030469,1.2833463396e-04,0.0113284877,35,50,2.4214,2.5794,solved,0
0.0027066778,0.0027066778,1.2840083702e-04,0.0113314093,35,50,2.4994,2.6977,solved,0
0.0027103088,0.0027103088,1.2846736019e-04,0.0113343443,34,50,2.4042,2.5492,solved,0
0.0027139399,0.0027139399,1.2853420898e-04,0.0113372928,34,50,2.5730,2.7876,solved,0
0.0027175710,0.0027175710,1.2860138246e-04,0.0113402550,34,50,2.8236,3.1514,solved,0
0.0027212021,0.0027212021,1.2866888064e-04,0.0113432306,34,50,3.1543,3.4467,solved,0
0.0027248332,0.0027248332,1.2873670352e-04,0.0113462198,34,50,3.3141,3.6087,solved,0
0.0027284641,0.0027284641,1.2880484733e-04,0.0113492223,34,50,3.3819,4.2994,solved,0
0.0027320953,0.0027320953,1.2887332148e-04,0.0113522386,34,50,3.2875,3.6125,solved,0
0.0027357260,0.0027357260,1.2894210484e-04,0.0113552677,34,25,2.4478,2.7774,solved,0
0.0027393570,0.0027393570,1.2901120400e-04,0.0113583099,34,25,2.4609,2.7949,solved,0
0.0027429881,0.0027429881,1.2908061538e-04,0.0113613650,34,25,2.2280,2.4993,solved,0
0.0027466191,0.0027466191,1.2915033515e-04,0.0113644329,34,25,2.1559,2.3683,solved,0
0.0027502502,0.0027502502,1.2922036716e-04,0.0113675137,34,25,2.2501,2.5522,solved,0
0.0027538812,0.0027538812,1.2929070756e-04,0.0113706072,34,25,1.8443,2.1603,solved,0
0.0027575123,0.0027575123,1.2936136020e-04,0.0113737136,34,25,1.8992,2.1658,solved,0
0.0027611433,0.0027611433,1.2943232121e-04,0.0113768327,34,25,2.2081,2.4808,solved,0
0.0027647743,0.0027647743,1.2950359253e-04,0.0113799645,34,25,2.2055,2.4691,solved,0
0.0027684054,0.0027684054,1.2957517612e-04,0.0113831092,34,25,1.6926,1.8667,solved,0
0.0027720364,0.0027720364,1.2964706805e-04,0.0113862666,34,25,1.7554,1.9780,solved,0
0.0027756675,0.0027756675,1.2971927228e-04,0.0113894369,34,25,1.8943,2.1133,solved,0
0.0027792984,0.0027792984,1.2979178283e-04,0.0113926197,34,25,1.6483,1.7603,solved,0
0.0027829296,0.0027829296,1.2986460969e-04,0.0113958154,34,25,1.6886,1.7679,solved,0
0.0027865603,0.0027865603,1.2993773680e-04,0.0113990235,34,25,1.6222,1.7012,solved,0
0.0027901914,0.0027901914,1.3001118228e-04,0.0114022446,34,25,2.5983,2.8195,solved,0
0.0027938224,0.0027938224,1.3008493603e-04,0.0114054783,34,25,2.5174,2.7577,solved,0
0.0027974535,0.0027974535,1.3015900214e-04,0.0114087248,34,25,2.4960,2.7132,solved,0
0.0028010846,0.0028010846,1.3023337857e-04,0.0114119840,34,25,2.5815,2.8440,solved,0
0.0028047156,0.0028047156,1.3030806326e-04,0.0114152557,34,25,2.4887,2.6801,solved,0
0.0028083467,0.0028083467,1.3038306024e-04,0.0114185402,35,25,2.8194,3.0814,solved,0
0.0028119777,0.0028119777,1.3045836356e-04,0.0114218371,35,25,1.9947,2.4391,solved,0
0.0028156087,0.0028156087,1.3053397455e-04,0.0114251466,35,25,1.8073,2.0172,solved,0
0.0028192399,0.0028192399,1.3060989739e-04,0.0114284687,35,25,1.8299,2.0838,solved,0
0.0028228709,0.0028228709,1.3068612374e-04,0.0114318032,35,25,1.8197,2.0090,solved,0
0.0028265020,0.0028265020,1.3076265986e-04,0.0114351502,35,25,1.8192,1.9961,solved,0
0.0028301330,0.0028301330,1.3083950155e-04,0.0114385096,35,25,1.6757,1.8041,solved,0
0.0028337641,0.0028337641,1.3091665304e-04,0.0114418815,35,25,1.7479,1.9315,solved,0
0.0028373951,0.0028373951,1.3099411007e-04,0.0114452658,35,25,1.7726,1.9878,solved,0
0.0028410260,0.0028410260,1.3107187794e-04,0.0114486627,34,50,2.3930,2.5336,solved,0
0.0028446569,0.0028446569,1.3114995345e-04,0.0114520720,35,50,2.4906,2.6750,solved,0
0.0028482881,0.0028482881,1.3122832491e-04,0.0114554932,35,50,3.3445,3.6072,solved,0
0.0028519192,0.0028519192,1.3130698349e-04,0.0114589259,35,50,2.6110,2.7764,solved,0
0.0028555504,0.0028555504,1.3138593351e-04,0.0114623703,35,50,2.4834,2.6185,solved,0
0.0028591815,0.0028591815,1.3146517064e-04,0.0114658262,35,50,2.6734,2.8738,solved,0
0.0028628125,0.0028628125,1.3154469484e-04,0.0114692936,35,50,2.6580,2.8179,solved,0
0.0028664436,0.0028664436,1.3162451049e-04,0.0114727726,35,50,2.7063,2.8927,solved,0
0.0028700747,0.0028700747,1.3170461542e-04,0.0114762631,35,50,3.0776,3.3365,solved,0
0.0028737060,0.0028737060,1.3178501404e-04,0.0114797654,35,50,2.4643,2.6625,solved,0
0.0028773370,0.0028773370,1.3186569529e-04,0.0114832789,35,50,2.6246,2.9367,solved,0
0.0028809681,0.0028809681,1.3194666803e-04,0.0114868041,35,50,2.5029,2.6913,solved,0
0.0028845992,0.0028845992,1.3202793004e-04,0.0114903407,35,50,2.7002,3.0160,solved,0
0.0028882303,0.0028882303,1.3210948132e-04,0.0114938889,35,50,2.7352,2.9716,solved,0
0.0028918612,0.0028918612,1.3219131735e-04,0.0114974483,35,50,2.4566,2.6516,solved,0
0.0028954922,0.0028954922,1.3227344488e-04,0.0115010193,35,50,2.7533,3.0178,solved,0
0.0028991235,0.0028991235,1.3235586849e-04,0.0115046021,35,50,3.1563,3.5161,solved,0
0.0029027545,0.0029027545,1.3243857455e-04,0.0115081960,35,50,2.6932,2.9593,solved,0
0.0029063857,0.0029063857,1.3252157445e-04,0.0115118015,35,50,2.4233,2.5754,solved,0
0.0029100168,0.0029100168,1.3260486133e-04,0.0115154184,35,50,2.3606,2.4955,solved,0
0.0029136479,0.0029136479,1.3268843748e-04,0.0115190467,35,50,2.3433,2.4870,solved,0
0.0029172790,0.0029172790,1.3277230290e-04,0.0115226864,35,50,2.3659,2.5249,solved,0
0.0029209102,0.0029209102,1.3285645991e-04,0.0115263377,35,50,2.6284,2.8279,solved,0
0.0029245412,0.0029245412,1.3294090155e-04,0.0115300001,35,50,2.4546,2.7085,solved,0
0.0029281724,0.0029281724,1.3302563711e-04,0.0115336741,35,50,2.3983,2.5678,solved,0
0.0029318034,0.0029318034,1.3311065727e-04,0.0115373592,35,50,2.3989,2.5779,solved,0
0.0029354345,0.0029354345,1.3319596904e-04,0.0115410558,35,50,2.5227,2.7226,solved,0
0.0029390656,0.0029390656,1.3328157008e-04,0.0115447638,35,50,2.3666,2.5080,solved,0
0.0029426965,0.0029426965,1.3336745564e-04,0.0115484828,35,50,2.3877,2.5576,solved,0
