target_return,return,variance,std_dev,n_held,iterations,osqp_time_ms,wall_time_ms,status,refined
0.0001430195,0.0001430195,3.0479331908e-04,0.0174583309,14,25,10.3529,10.5571,solved,0
0.0001449706,0.0001449706,3.0480129170e-04,0.0174585593,14,25,10.0740,10.2666,solved,0
0.0001469218,0.0001469218,3.0480945049e-04,0.0174587929,14,25,9.9670,10.1388,solved,0
0.0001488730,0.0001488730,3.0481779504e-04,0.0174590319,14,25,10.4883,10.7067,solved,0
0.0001508244,0.0001508244,3.0482632624e-04,0.0174592762,14,25,13.9441,14.2169,solved,0
0.0001527756,0.0001527756,3.0483504233e-04,0.0174595258,14,25,14.0573,14.2988,solved,0
0.0001547268,0.0001547268,3.0484394418e-04,0.0174597808,14,25,14.0436,14.2856,solved,0
0.0001566782,0.0001566782,3.0485303274e-04,0.0174600410,14,25,14.0806,14.3163,solved,0
0.0001586294,0.0001586294,3.0486230613e-04,0.0174603066,14,25,14.2266,14.4837,solved,0
0.0001605805,0.0001605805,3.0487176480e-04,0.0174605774,14,25,13.9099,14.1469,solved,0
0.0001625318,0.0001625318,3.0488141021e-04,0.0174608537,14,25,13.8620,14.0753,solved,0
0.0001644833,0.0001644833,3.0489124241e-04,0.0174611352,14,25,13.7640,13.9640,solved,0
0.0001664344,0.0001664344,3.0490125836e-04,0.0174614220,14,25,10.0058,10.2164,solved,0
0.0001683857,0.0001683857,3.0491146111e-04,0.0174617142,14,25,12.8828,13.1626,solved,0
0.0001703368,0.0001703368,3.0492184856e-04,0.0174620116,14,25,11.8084,12.1161,solved,0
0.0001722882,0.0001722882,3.0493242339e-04,0.0174623144,14,25,10.9462,11.2246,solved,0
0.0001742394,0.0001742394,3.0494318291e-04,0.0174626225,14,25,10.7916,11.0273,solved,0
0.0001761906,0.0001761906,3.0495412820e-04,0.0174629358,14,25,10.1785,10.3836,solved,0
0.0001781420,0.0001781420,3.0496526039e-04,0.0174632546,14,25,10.4536,10.7277,solved,0
0.0001800932,0.0001800932,3.0497657721e-04,0.0174635786,14,25,10.6266,10.8209,solved,0
0.0001820445,0.0001820445,3.0498808039e-04,0.0174639079,14,25,10.1249,10.3127,solved,0
0.0001839956,0.0001839956,3.0499976814e-04,0.0174642426,14,25,10.0128,10.2141,solved,0
0.0001859471,0.0001859471,3.0501164409e-04,0.0174645826,14,25,10.3342,10.5281,solved,0
0.0001878982,0.0001878982,3.0502370336e-04,0.0174649278,14,25,10.0899,10.2847,solved,0
0.0001898495,0.0001898495,3.0503594964e-04,0.0174652784,14,25,9.9771,10.1447,solved,0
0.0001918009,0.0001918009,3.0504838235e-04,0.0174656343,14,25,10.0377,10.3194,solved,0
0.0001937520,0.0001937520,3.0506099889e-04,0.0174659955,14,25,10.2695,10.4575,solved,0
0.0001957033,0.0001957033,3.0507380250e-04,0.0174663620,14,25,9.9103,10.0933,solved,0
0.0001976544,0.0001976544,3.0508679056e-04,0.0174667338,14,25,10.0296,10.1975,solved,0
0.0001996058,0.0001996058,3.0509996639e-04,0.0174671110,14,25,10.0224,10.1743,solved,0
0.0002015570,0.0002015570,3.0511332664e-04,0.0174674934,14,25,9.9949,10.1612,solved,0
0.0002035083,0.0002035083,3.0512687335e-04,0.0174678812,14,25,9.7382,9.8959,solved,0
0.0002054594,0.0002054594,3.0514060443e-04,0.0174682742,14,25,9.9588,10.1089,solved,0
0.0002074109,0.0002074109,3.0515452412e-04,0.0174686726,14,25,9.9911,10.1504,solved,0
0.0002093620,0.0002093620,3.0516862672e-04,0.0174690763,14,25,10.0204,10.2175,solved,0
0.0002113133,0.0002113133,3.0518291653e-04,0.0174694853,14,25,10.3299,10.5713,solved,0
0.0002132647,0.0002132647,3.0519739287e-04,0.0174698996,14,25,10.2911,10.5248,solved,0
0.0002152158,0.0002152158,3.0521205274e-04,0.0174703192,14,25,10.5319,10.7248,solved,0
0.0002171670,0.0002171670,3.0522689912e-04,0.0174707441,14,25,10.0100,10.1809,solved,0
0.0002191182,0.0002191182,3.0524193126e-04,0.0174711743,14,25,11.9588,12.1619,solved,0
0.0002210698,0.0002210698,3.0525715231e-04,0.0174716099,14,25,10.2175,10.4227,solved,0
0.0002230208,0.0002230208,3.0527255442e-04,0.0174720507,14,25,9.8590,10.0493,solved,0
0.0002249721,0.0002249721,3.0528814466e-04,0.0174724968,14,25,10.0718,10.2611,solved,0
0.0002269236,0.0002269236,3.0530392232e-04,0.0174729483,14,25,10.3406,10.5367,solved,0
0.0002288747,0.0002288747,3.0531988250e-04,0.0174734050,14,25,10.1848,10.3983,solved,0
0.0002308258,0.0002308258,3.0533602842e-04,0.0174738670,14,25,9.9925,10.1623,solved,0
0.0002327771,0.0002327771,3.0535236177e-04,0.0174743344,14,25,9.9626,10.1464,solved,0
0.0002347285,0.0002347285,3.0536888175e-04,0.0174748071,14,25,10.0660,10.2700,solved,0
0.0002366798,0.0002366798,3.0538558667e-04,0.0174752850,14,25,9.8739,10.0490,solved,0
0.0002386310,0.0002386310,3.0540247649e-04,0.0174757683,14,25,10.1233,10.2938,solved,0
0.0002405820,0.0002405820,3.0541955032e-04,0.0174762568,14,25,9.9950,10.2015,solved,0
0.0002425335,0.0002425335,3.0543681432e-04,0.0174767507,14,25,9.9285,10.1066,solved,0
0.0002444846,0.0002444846,3.0545426054e-04,0.0174772498,14,25,10.4942,10.6992,solved,0
0.0002464359,0.0002464359,3.0547189432e-04,0.0174777543,14,25,9.9496,10.2454,solved,0
0.0002483873,0.0002483873,3.0548971480e-04,0.0174782641,14,25,9.8358,10.0482,solved,0
0.0002503385,0.0002503385,3.0550771923e-04,0.0174787791,14,25,10.2517,10.4705,solved,0
0.0002522897,0.0002522897,3.0552590941e-04,0.0174792995,14,25,10.4226,10.6931,solved,0
0.0002542412,0.0002542412,3.0554428820e-04,0.0174798252,14,25,10.5789,10.8675,solved,0
0.0002561923,0.0002561923,3.0556284897e-04,0.0174803561,14,25,11.5435,11.8288,solved,0
0.0002581435,0.0002581435,3.0558159646e-04,0.0174808923,14,25,11.1820,11.4899,solved,0
0.0002600947,0.0002600947,3.0560052971e-04,0.0174814339,14,25,10.3938,10.6429,solved,0
0.0002620461,0.0002620461,3.0561965069e-04,0.0174819807,14,25,10.9744,11.2181,solved,0
0.0002639974,0.0002639974,3.0563895647e-04,0.0174825329,14,25,10.4119,10.6793,solved,0
0.0002659484,0.0002659484,3.0565844502e-04,0.0174830903,14,25,13.7236,14.0046,solved,0
0.0002678997,0.0002678997,3.0567812233e-04,0.0174836530,14,25,10.9272,11.2329,solved,0
0.0002698512,0.0002698512,3.0569798747e-04,0.0174842211,14,25,11.7483,12.0264,solved,0
0.0002718023,0.0002718023,3.0571803430e-04,0.0174847944,14,25,11.5209,11.7927,solved,0
0.0002737535,0.0002737535,3.0573826792e-04,0.0174853730,14,25,10.5367,10.7923,solved,0
0.0002757050,0.0002757050,3.0575869045e-04,0.0174859569,14,25,10.7830,10.9937,solved,0
0.0002776561,0.0002776561,3.0577929455e-04,0.0174865461,14,25,10.3052,10.5112,solved,0
0.0002796073,0.0002796073,3.0580008546e-04,0.0174871406,14,25,10.3190,10.5764,solved,0
0.0002815586,0.0002815586,3.0582106322e-04,0.0174877404,14,25,10.7221,10.9735,solved,0
0.0002835099,0.0002835099,3.0584222676e-04,0.0174883455,14,25,12.4536,12.7587,solved,0
0.0002854611,0.0002854611,3.0586357498e-04,0.0174889558,14,25,10.0102,10.2699,solved,0
0.0002874122,0.0002874122,3.0588510785e-04,0.0174895714,14,25,10.1433,10.3821,solved,0
0.0002893638,0.0002893638,3.0590683205e-04,0.0174901925,14,25,10.8126,11.0792,solved,0
0.0002913150,0.0002913150,3.0592873758e-04,0.0174908187,14,25,12.4803,12.7765,solved,0
0.0002932661,0.0002932661,3.0595082773e-04,0.0174914501,14,25,11.7330,12.1861,solved,0
0.0002952174,0.0002952174,3.0597310592e-04,0.0174920870,14,25,12.7160,13.0374,solved,0
0.0002971688,0.0002971688,3.0599557105e-04,0.0174927291,14,25,13.4094,13.7521,solved,0
0.0002991199,0.0002991199,3.0601821847e-04,0.0174933764,14,25,12.5475,12.9285,solved,0
0.0003010711,0.0003010711,3.0604105282e-04,0.0174940291,14,25,11.0598,11.3816,solved,0
0.0003030223,0.0003030223,3.0606407292e-04,0.0174946870,14,25,10.2018,10.4268,solved,0
0.0003049737,0.0003049737,3.0608728118e-04,0.0174953503,14,25,11.1533,11.3644,solved,0
0.0003069250,0.0003069250,3.0611067403e-04,0.0174960188,14,25,10.9197,11.1396,solved,0
0.0003088762,0.0003088762,3.0613425145e-04,0.0174966926,14,25,9.9248,10.1332,solved,0
0.0003108277,0.0003108277,3.0615801829e-04,0.0174973718,14,25,10.4104,10.6736,solved,0
0.0003127788,0.0003127788,3.0618196603e-04,0.0174980561,14,25,10.1682,10.3711,solved,0
0.0003147299,0.0003147299,3.0620609951e-04,0.0174987457,14,25,9.9317,10.0853,solved,0
0.0003166812,0.0003166812,3.0623042123e-04,0.0174994406,14,25,9.9019,10.0908,solved,0
0.0003186326,0.0003186326,3.0625492999e-04,0.0175001409,14,25,10.1076,10.2879,solved,0
0.0003205837,0.0003205837,3.0627962075e-04,0.0175008463,14,25,10.0935,10.2885,solved,0
0.0003225349,0.0003225349,3.0630449852e-04,0.0175015570,14,25,10.0554,10.2614,solved,0
0.0003244861,0.0003244861,3.0632956206e-04,0.0175022731,14,25,10.4077,10.6281,solved,0
0.0003264377,0.0003264377,3.0635481655e-04,0.0175029945,14,25,10.0209,10.2203,solved,0
0.0003283888,0.0003283888,3.0638025033e-04,0.0175037210,14,25,9.9983,10.1976,solved,0
0.0003303400,0.0003303400,3.0640587118e-04,0.0175044529,14,25,10.3707,10.6148,solved,0
0.0003322915,0.0003322915,3.0643168177e-04,0.0175051901,14,25,10.9879,11.2229,solved,0
0.0003342426,0.0003342426,3.0645767283e-04,0.0175059325,14,25,10.4921,10.7071,solved,0
0.0003361937,0.0003361937,3.0648384963e-04,0.0175066801,14,25,10.0518,10.2476,solved,0
0.0003381450,0.0003381450,3.0651021489e-04,0.0175074331,14,25,10.0076,10.1827,solved,0
0.0003400964,0.0003400964,3.0653676729e-04,0.0175081914,14,25,9.7708,9.9342,solved,0
0.0003420475,0.0003420475,3.0656350137e-04,0.0175089549,14,25,9.8819,10.0359,solved,0
0.0003439989,0.0003439989,3.0659042534e-04,0.0175097237,14,25,9.9392,10.1001,solved,0
0.0003459503,0.0003459503,3.0661753511e-04,0.0175104979,14,25,10.0961,10.3067,solved,0
0.0003479014,0.0003479014,3.0664482647e-04,0.0175112771,14,25,10.3283,10.5375,solved,0
0.0003498526,0.0003498526,3.0667230499e-04,0.0175120617,14,25,9.8698,10.0310,solved,0
0.0003518038,0.0003518038,3.0669996926e-04,0.0175128515,14,25,10.1205,10.2980,solved,0
0.0003537553,0.0003537553,3.0672782360e-04,0.0175136468,14,25,9.9539,10.1243,solved,0
0.0003557064,0.0003557064,3.0675585798e-04,0.0175144471,14,25,10.1774,10.3488,solved,0
0.0003576576,0.0003576576,3.0678408080e-04,0.0175152528,13,25,9.7354,9.9360,solved,0
0.0003596090,0.0003596090,3.0681250441e-04,0.0175160642,13,25,10.2487,10.5098,solved,0
0.0003615603,0.0003615603,3.0684112696e-04,0.0175168812,13,25,10.8492,11.1002,solved,0
0.0003635113,0.0003635113,3.0686994546e-04,0.0175177038,13,25,10.2546,10.4744,solved,0
0.0003654625,0.0003654625,3.0689896729e-04,0.0175185321,13,25,10.1777,10.3919,solved,0
0.0003674140,0.0003674140,3.0692819400e-04,0.0175193663,13,25,9.8620,10.0447,solved,0
0.0003693652,0.0003693652,3.0695761662e-04,0.0175202060,13,25,9.8466,10.0240,solved,0
0.0003713165,0.0003713165,3.0698724113e-04,0.0175210514,13,25,9.8231,9.9976,solved,0
0.0003732680,0.0003732680,3.0701706912e-04,0.0175219026,13,25,9.9514,10.1106,solved,0
0.0003752189,0.0003752189,3.0704708828e-04,0.0175227592,13,25,10.2118,10.4004,solved,0
0.0003771703,0.0003771703,3.0707731553e-04,0.0175236216,13,25,10.0392,10.2480,solved,0
0.0003791218,0.0003791218,3.0710774476e-04,0.0175244899,13,25,9.9308,10.0919,solved,0
0.0003810730,0.0003810730,3.0713836975e-04,0.0175253636,12,175,46.5988,47.0569,solved,1
0.0003830241,0.0003830241,3.0716919368e-04,0.0175262430,12,25,13.8790,14.1124,solved,0
0.0003849754,0.0003849754,3.0720022131e-04,0.0175271282,12,25,13.8961,14.1179,solved,0
0.0003869269,0.0003869269,3.0723145270e-04,0.0175280191,12,25,14.0667,14.2993,solved,0
0.0003888780,0.0003888780,3.0726287822e-04,0.0175289155,12,25,13.9023,14.1178,solved,0
0.0003908294,0.0003908294,3.0729450913e-04,0.0175298177,12,25,13.8938,14.1184,solved,0
0.0003927804,0.0003927804,3.0732633406e-04,0.0175307254,12,25,13.9342,14.1456,solved,0
0.0003947318,0.0003947318,3.0735836607e-04,0.0175316390,12,25,14.0531,14.2980,solved,0
0.0003966830,0.0003966830,3.0739059534e-04,0.0175325582,12,25,13.9953,14.2332,solved,0
0.0003986344,0.0003986344,3.0742302847e-04,0.0175334831,12,25,13.9692,14.1851,solved,0
0.0004005856,0.0004005856,3.0745565882e-04,0.0175344136,12,25,13.9066,14.1212,solved,0
0.0004025368,0.0004025368,3.0748848970e-04,0.0175353497,12,25,13.8120,14.0239,solved,0
0.0004044882,0.0004044882,3.0752152450e-04,0.0175362916,12,25,13.8672,14.0956,solved,0
0.0004064394,0.0004064394,3.0755475646e-04,0.0175372391,12,25,13.8598,14.0893,solved,0
0.0004083908,0.0004083908,3.0758819239e-04,0.0175381924,12,25,13.8132,14.0557,solved,0
0.0004103421,0.0004103421,3.0762182716e-04,0.0175391513,12,25,13.8956,14.1401,solved,0
0.0004122935,0.0004122935,3.0765566422e-04,0.0175401159,12,25,13.9495,14.1813,solved,0
0.0004142443,0.0004142443,3.0768969135e-04,0.0175410858,12,25,10.3853,10.5973,solved,0
0.0004161958,0.0004161958,3.0772393125e-04,0.0175420618,12,25,10.1920,10.3952,solved,0
0.0004181472,0.0004181472,3.0775836998e-04,0.0175430433,12,25,9.9658,10.1274,solved,0
0.0004200985,0.0004200985,3.0779300749e-04,0.0175440305,12,25,10.5552,10.7568,solved,0
0.0004220498,0.0004220498,3.0782784555e-04,0.0175450234,12,25,9.9395,10.1337,solved,0
0.0004240007,0.0004240007,3.0786287697e-04,0.0175460217,12,25,9.9159,10.0862,solved,0
0.0004259522,0.0004259522,3.0789811972e-04,0.0175470260,12,25,10.2338,10.4338,solved,0
0.0004279035,0.0004279035,3.0793355941e-04,0.0175480358,12,25,10.8827,11.0893,solved,0
0.0004298545,0.0004298545,3.0796919364e-04,0.0175490511,13,25,10.3916,10.5797,solved,0
0.0004318061,0.0004318061,3.0800501929e-04,0.0175500718,13,25,10.0498,10.2623,solved,0
0.0004337572,0.0004337572,3.0804100632e-04,0.0175510970,13,25,10.1046,10.3016,solved,0
0.0004357084,0.0004357084,3.0807716573e-04,0.0175521271,13,25,10.0380,10.2044,solved,0
0.0004376599,0.0004376599,3.0811350128e-04,0.0175531621,13,25,10.0407,10.2038,solved,0
0.0004396110,0.0004396110,3.0814999993e-04,0.0175542018,13,25,9.8174,10.0027,solved,0
0.0004415621,0.0004415621,3.0818666910e-04,0.0175552462,13,25,10.0246,10.1701,solved,0
0.0004435132,0.0004435132,3.0822350880e-04,0.0175562954,13,25,9.7060,9.8535,solved,0
0.0004454647,0.0004454647,3.0826052663e-04,0.0175573496,13,25,9.6914,9.8471,solved,0
0.0004474158,0.0004474158,3.0829770741e-04,0.0175584085,13,25,9.8201,9.9637,solved,0
0.0004493671,0.0004493671,3.0833506256e-04,0.0175594722,13,25,10.6232,10.8088,solved,0
0.0004513182,0.0004513182,3.0837258441e-04,0.0175605406,13,25,10.0301,10.2144,solved,0
0.0004532696,0.0004532696,3.0841028260e-04,0.0175616139,13,25,9.9697,10.1064,solved,0
0.0004552207,0.0004552207,3.0844814553e-04,0.0175626919,13,25,10.0776,10.2639,solved,0
0.0004571719,0.0004571719,3.0848618094e-04,0.0175637747,13,25,10.0886,10.2665,solved,0
0.0004591229,0.0004591229,3.0852438297e-04,0.0175648622,13,25,9.9856,10.1764,solved,0
0.0004610744,0.0004610744,3.0856276536e-04,0.0175659547,13,25,10.8924,11.0914,solved,0
0.0004630256,0.0004630256,3.0860131241e-04,0.0175670519,13,25,9.9339,10.1459,solved,0
0.0004649768,0.0004649768,3.0864003000e-04,0.0175681539,13,25,10.0034,10.1951,solved,0
0.0004669280,0.0004669280,3.0867891814e-04,0.0175692606,13,25,9.8310,10.0135,solved,0
0.0004688794,0.0004688794,3.0871798083e-04,0.0175703722,13,25,10.5892,10.8025,solved,0
0.0004708306,0.0004708306,3.0875721007e-04,0.0175714886,13,25,9.8472,10.0212,solved,0
0.0004727816,0.0004727816,3.0879660581e-04,0.0175726095,13,25,9.9757,10.1301,solved,0
0.0004747331,0.0004747331,3.0883618221e-04,0.0175737356,13,25,9.9417,10.1097,solved,0
0.0004766843,0.0004766843,3.0887592309e-04,0.0175748662,13,25,9.8226,9.9725,solved,0
0.0004786355,0.0004786355,3.0891583451e-04,0.0175760017,13,25,9.8868,10.0360,solved,0
0.0004805866,0.0004805866,3.0895591442e-04,0.0175771418,13,25,9.9722,10.1176,solved,0
0.0004825381,0.0004825381,3.0899617312e-04,0.0175782870,13,25,10.0252,10.1503,solved,0
0.0004844891,0.0004844891,3.0903659203e-04,0.0175794366,13,25,9.8013,9.9475,solved,0
0.0004864403,0.0004864403,3.0907718563e-04,0.0175805912,13,25,10.1846,10.3558,solved,0
0.0004883914,0.0004883914,3.0911794767e-04,0.0175817504,13,25,10.2532,10.4452,solved,0
0.0004903430,0.0004903430,3.0915889075e-04,0.0175829147,13,25,10.1060,10.3138,solved,0
0.0004922942,0.0004922942,3.0919999600e-04,0.0175840836,13,25,10.1865,10.4326,solved,0
0.0004942453,0.0004942453,3.0924126967e-04,0.0175852572,13,25,9.8375,10.0420,solved,0
0.0004961964,0.0004961964,3.0928271387e-04,0.0175864355,13,25,10.7532,10.9677,solved,0
0.0004981478,0.0004981478,3.0932433501e-04,0.0175876188,13,25,10.5806,10.8025,solved,0
0.0005000989,0.0005000989,3.0936612028e-04,0.0175888067,13,25,9.9574,10.1288,solved,0
0.0005020500,0.0005020500,3.0940807608e-04,0.0175899993,13,25,10.0062,10.1873,solved,0
0.0005040017,0.0005040017,3.0945021539e-04,0.0175911971,13,25,10.1319,10.2983,solved,0
0.0005059527,0.0005059527,3.0949251013e-04,0.0175923992,13,25,10.2512,10.4073,solved,0
0.0005079039,0.0005079039,3.0953497973e-04,0.0175936062,13,25,10.2583,10.4715,solved,0
0.0005098550,0.0005098550,3.0957761769e-04,0.0175948179,13,25,9.9788,10.1399,solved,0
0.0005118065,0.0005118065,3.0962043497e-04,0.0175960346,13,25,9.9337,10.0888,solved,0
0.0005137575,0.0005137575,3.0966341180e-04,0.0175972558,13,25,10.2911,10.4808,solved,0
0.0005157087,0.0005157087,3.0970656358e-04,0.0175984819,13,25,9.9587,10.1405,solved,0
0.0005176599,0.0005176599,3.0974988590e-04,0.0175997127,13,25,9.9618,10.1363,solved,0
0.0005196115,0.0005196115,3.0979338770e-04,0.0176009485,13,25,9.9278,10.0972,solved,0
0.0005215625,0.0005215625,3.0983704665e-04,0.0176021887,13,25,9.8563,10.0076,solved,0
0.0005235137,0.0005235137,3.0988088062e-04,0.0176034338,13,25,9.9209,10.0722,solved,0
0.0005254648,0.0005254648,3.0992488287e-04,0.0176046835,13,25,10.4468,10.6251,solved,0
0.0005274162,0.0005274162,3.0996906245e-04,0.0176059383,13,25,10.1304,10.3264,solved,0
0.0005293674,0.0005293674,3.1001340806e-04,0.0176071976,13,25,10.3059,10.5072,solved,0
0.0005313186,0.0005313186,3.1005792420e-04,0.0176084617,13,25,11.1060,11.3300,solved,0
0.0005332698,0.0005332698,3.1010261090e-04,0.0176097306,13,25,11.4295,11.6758,solved,0
0.0005352211,0.0005352211,3.1014747043e-04,0.0176110042,13,25,10.8827,11.1830,solved,0
0.0005371723,0.0005371723,3.1019249822e-04,0.0176122826,13,25,13.5164,13.8253,solved,0
0.0005391235,0.0005391235,3.1023769655e-04,0.0176135657,13,25,10.4986,10.7759,solved,0
0.0005410748,0.0005410748,3.1028306144e-04,0.0176148534,14,25,12.5041,12.7868,solved,0
0.0005430258,0.0005430258,3.1032857543e-04,0.0176161453,14,25,10.1524,10.4153,solved,0
0.0005449773,0.0005449773,3.1037425719e-04,0.0176174418,14,25,10.9818,11.2094,solved,0
0.0005469284,0.0005469284,3.1042008566e-04,0.0176187425,14,25,11.1090,11.3331,solved,0
0.0005488799,0.0005488799,3.1046607964e-04,0.0176200477,14,25,10.7552,11.0336,solved,0
0.0005508310,0.0005508310,3.1051222026e-04,0.0176213569,14,25,10.9647,11.2402,solved,0
0.0005527825,0.0005527825,3.1055852644e-04,0.0176226708,14,25,11.8277,12.1376,solved,0
0.0005547335,0.0005547335,3.1060497682e-04,0.0176239887,14,25,9.9901,10.2434,solved,0
0.0005566849,0.0005566849,3.1065159282e-04,0.0176253111,14,25,10.7423,11.0857,solved,0
0.0005586361,0.0005586361,3.1069836011e-04,0.0176266378,14,25,10.4631,10.7209,solved,0
0.0005605872,0.0005605872,3.1074528108e-04,0.0176279687,14,25,11.3891,11.7042,solved,0
0.0005625387,0.0005625387,3.1079236777e-04,0.0176293042,14,25,10.6213,10.8395,solved,0
0.0005644898,0.0005644898,3.1083960088e-04,0.0176306438,14,25,10.7545,10.9732,solved,0
0.0005664412,0.0005664412,3.1088699735e-04,0.0176319879,14,25,10.6485,10.9311,solved,0
0.0005683922,0.0005683922,3.1093454015e-04,0.0176333360,14,25,10.3324,10.5933,solved,0
0.0005703437,0.0005703437,3.1098225125e-04,0.0176346889,14,25,11.0276,11.2639,solved,0
0.0005722949,0.0005722949,3.1103011110e-04,0.0176360458,14,25,10.8153,11.0609,solved,0
0.0005742463,0.0005742463,3.1107813195e-04,0.0176374072,14,25,10.3353,10.5767,solved,0
0.0005761974,0.0005761974,3.1112630148e-04,0.0176387727,14,25,10.8822,11.1239,solved,0
0.0005781485,0.0005781485,3.1117462708e-04,0.0176401425,14,25,11.1510,11.4385,solved,0
0.0005801000,0.0005801000,3.1122311869e-04,0.0176415169,14,25,10.0132,10.2192,solved,0
0.0005820510,0.0005820510,3.1127175393e-04,0.0176428953,14,25,16.9496,17.2234,solved,0
0.0005840026,0.0005840026,3.1132056025e-04,0.0176442784,14,25,10.4045,10.6526,solved,0
0.0005859535,0.0005859535,3.1136950511e-04,0.0176456653,14,25,11.2339,11.5504,solved,0
0.0005879051,0.0005879051,3.1141862365e-04,0.0176470571,14,25,10.5419,10.8040,solved,0
0.0005898561,0.0005898561,3.1146788315e-04,0.0176484527,14,25,10.4123,10.6472,solved,0
0.0005918076,0.0005918076,3.1151731138e-04,0.0176498530,14,25,10.9377,11.3983,solved,0
0.0005937587,0.0005937587,3.1156688555e-04,0.0176512573,14,25,10.2342,10.4973,solved,0
0.0005957097,0.0005957097,3.1161661322e-04,0.0176526659,14,25,11.1991,11.4771,solved,0
0.0005976612,0.0005976612,3.1166650974e-04,0.0176540791,14,25,10.6957,10.9717,solved,0
0.0005996123,0.0005996123,3.1171655210e-04,0.0176554964,14,25,11.2792,11.6451,solved,0
0.0006015639,0.0006015639,3.1176676341e-04,0.0176569183,14,25,13.6075,13.9159,solved,0
0.0006035150,0.0006035150,3.1181711793e-04,0.0176583441,14,25,10.0938,10.3358,solved,0
0.0006054662,0.0006054662,3.1186763111e-04,0.0176597744,14,25,10.1525,10.3738,solved,0
0.0006074174,0.0006074174,3.1191830035e-04,0.0176612089,14,25,12.0148,12.2556,solved,0
0.0006093686,0.0006093686,3.1196912567e-04,0.0176626478,14,25,13.4720,13.7481,solved,0
0.0006113201,0.0006113201,3.1202011491e-04,0.0176640911,14,25,11.8145,12.1549,solved,0
