target_return,return,variance,std_dev,n_held,iterations,osqp_time_ms,wall_time_ms,status,refined
0.0022943683,0.0022943683,1.3711315332e-04,0.0117095326,25,25,1.2318,1.3114,solved,0
0.0022982162,0.0022982162,1.3712375996e-04,0.0117099855,25,25,1.2873,1.3873,solved,0
0.0023020643,0.0023020643,1.3713461438e-04,0.0117104489,25,25,1.2426,1.3337,solved,0
0.0023059124,0.0023059124,1.3714571605e-04,0.0117109229,25,25,1.2349,1.3082,solved,0
0.0023097605,0.0023097605,1.3715706496e-04,0.0117114075,25,25,1.2222,1.2930,solved,0
0.0023136087,0.0023136087,1.3716866141e-04,0.0117119026,25,25,1.2384,1.3093,solved,0
0.0023174569,0.0023174569,1.3718050513e-04,0.0117124082,25,25,1.2310,1.3024,solved,0
0.0023213050,0.0023213050,1.3719259578e-04,0.0117129243,25,25,1.2160,1.2860,solved,0
0.0023251531,0.0023251531,1.3720493367e-04,0.0117134510,25,25,1.2273,1.2970,solved,0
0.0023290013,0.0023290013,1.3721751914e-04,0.0117139882,25,25,1.2254,1.2959,solved,0
0.0023328492,0.0023328492,1.3723035085e-04,0.0117145359,25,25,1.2358,1.3088,solved,0
0.0023366973,0.0023366973,1.3724343047e-04,0.0117150941,25,25,1.2685,1.3632,solved,0
0.0023405455,0.0023405455,1.3725675767e-04,0.0117156629,25,25,1.3124,1.4407,solved,0
0.0023443935,0.0023443935,1.3727033143e-04,0.0117162422,25,25,1.2327,1.3210,solved,0
0.0023482416,0.0023482416,1.3728415277e-04,0.0117168320,25,25,1.2354,1.3095,solved,0
0.0023520897,0.0023520897,1.3729822136e-04,0.0117174324,25,25,1.2333,1.3080,solved,0
0.0023559378,0.0023559378,1.3731253719e-04,0.0117180432,25,25,1.2191,1.2934,solved,0
0.0023597861,0.0023597861,1.3732710102e-04,0.0117186646,25,25,1.2469,1.3234,solved,0
0.0023636343,0.0023636343,1.3734191174e-04,0.0117192966,25,25,1.2425,1.3247,solved,0
0.0023674822,0.0023674822,1.3735696852e-04,0.0117199389,25,25,1.2235,1.2970,solved,0
0.0023713303,0.0023713303,1.3737227333e-04,0.0117205919,25,25,1.2320,1.3055,solved,0
0.0023751784,0.0023751784,1.3738782538e-04,0.0117212553,25,25,1.2504,1.3237,solved,0
0.0023790265,0.0023790265,1.3740362467e-04,0.0117219292,25,25,1.2199,1.2923,solved,0
0.0023828747,0.0023828747,1.3741967163e-04,0.0117226137,25,25,1.2276,1.2983,solved,0
0.0023867228,0.0023867228,1.3743596541e-04,0.0117233086,25,25,1.2339,1.3064,solved,0
0.0023905708,0.0023905708,1.3745250601e-04,0.0117240141,25,25,1.2175,1.2878,solved,0
0.0023944190,0.0023944190,1.3746929471e-04,0.0117247300,25,25,1.2281,1.2983,solved,0
0.0023982671,0.0023982671,1.3748632912e-04,0.0117254565,26,25,1.2407,1.3150,solved,0
0.0024021151,0.0024021151,1.3750357847e-04,0.0117261920,26,25,1.2304,1.3278,solved,0
0.0024059632,0.0024059632,1.3752102966e-04,0.0117269361,26,25,1.2503,1.3400,solved,0
0.0024098113,0.0024098113,1.3753868223e-04,0.0117276887,26,25,1.2361,1.3107,solved,0
0.0024136595,0.0024136595,1.3755653667e-04,0.0117284499,26,25,1.2212,1.2917,solved,0
0.0024175077,0.0024175077,1.3757459250e-04,0.0117292196,26,25,1.2838,1.3566,solved,0
0.0024213556,0.0024213556,1.3759284831e-04,0.0117299978,26,25,1.2350,1.3087,solved,0
0.0024252038,0.0024252038,1.3761130694e-04,0.0117307846,26,25,1.4280,1.6205,solved,0
0.0024290520,0.0024290520,1.3762996697e-04,0.0117315799,26,25,1.7082,1.9597,solved,0
0.0024329001,0.0024329001,1.3764882791e-04,0.0117323837,26,25,1.2985,1.4508,solved,0
0.0024367481,0.0024367481,1.3766788974e-04,0.0117331961,26,25,1.2574,1.3730,solved,0
0.0024405961,0.0024405961,1.3768715296e-04,0.0117340169,26,25,1.2649,1.3744,solved,0
0.0024444442,0.0024444442,1.3770661806e-04,0.0117348463,26,25,1.3264,1.4659,solved,0
0.0024482924,0.0024482924,1.3772628507e-04,0.0117356843,26,25,1.2605,1.4120,solved,0
0.0024521405,0.0024521405,1.3774615296e-04,0.0117365307,26,25,1.2563,1.3837,solved,0
0.0024559886,0.0024559886,1.3776622225e-04,0.0117373857,26,25,1.2747,1.3838,solved,0
0.0024598369,0.0024598369,1.3778649398e-04,0.0117382492,26,25,1.2502,1.3524,solved,0
0.0024636849,0.0024636849,1.3780696553e-04,0.0117391212,26,25,1.2322,1.3429,solved,0
0.0024675329,0.0024675329,1.3782763846e-04,0.0117400016,26,25,1.2832,1.4434,solved,0
0.0024713809,0.0024713809,1.3784851276e-04,0.0117408906,26,25,1.2662,1.4015,solved,0
0.0024752292,0.0024752292,1.3786959010e-04,0.0117417882,26,25,1.2571,1.3797,solved,0
0.0024790772,0.0024790772,1.3789086719e-04,0.0117426942,26,25,1.2418,1.3600,solved,0
0.0024829253,0.0024829253,1.3791234622e-04,0.0117436087,26,25,1.2394,1.3473,solved,0
0.0024867734,0.0024867734,1.3793402664e-04,0.0117445318,26,25,1.2580,1.3783,solved,0
0.0024906214,0.0024906214,1.3795590788e-04,0.0117454633,26,25,1.2368,1.3567,solved,0
0.0024944697,0.0024944697,1.3797799224e-04,0.0117464034,26,25,1.2603,1.3781,solved,0
0.0024983179,0.0024983179,1.3800027742e-04,0.0117473519,26,25,1.2950,1.4068,solved,0
0.0025021660,0.0025021660,1.3802276342e-04,0.0117483090,26,25,1.2261,1.3385,solved,0
0.0025060137,0.0025060137,1.3804544844e-04,0.0117492744,26,25,1.3083,1.4625,solved,0
0.0025098620,0.0025098620,1.3806833840e-04,0.0117502484,26,25,1.2681,1.4096,solved,0
0.0025137101,0.0025137101,1.3809142856e-04,0.0117512309,26,25,1.2598,1.3881,solved,0
0.0025175582,0.0025175582,1.3811472012e-04,0.0117522219,26,25,1.2406,1.3561,solved,0
0.0025214063,0.0025214063,1.3813821307e-04,0.0117532214,26,25,1.2536,1.3829,solved,0
0.0025252545,0.0025252545,1.3816190803e-04,0.0117542294,26,25,1.2505,1.3637,solved,0
0.0025291026,0.0025291026,1.3818580377e-04,0.0117552458,26,25,1.2777,1.4067,solved,0
0.0025329507,0.0025329507,1.3820990090e-04,0.0117562707,26,25,1.2564,1.3814,solved,0
0.0025367988,0.0025367988,1.3823419942e-04,0.0117573041,26,25,1.2746,1.3873,solved,0
0.0025406470,0.0025406470,1.3825869997e-04,0.0117583460,26,25,1.2477,1.3504,solved,0
0.0025444948,0.0025444948,1.3828339935e-04,0.0117593962,26,25,1.2270,1.3212,solved,0
0.0025483430,0.0025483430,1.3830830268e-04,0.0117604550,26,25,1.2732,1.3962,solved,0
0.0025521910,0.0025521910,1.3833340611e-04,0.0117615223,26,25,1.2579,1.3867,solved,0
0.0025560394,0.0025560394,1.3835871357e-04,0.0117625981,26,25,1.2399,1.3709,solved,0
0.0025598874,0.0025598874,1.3838421978e-04,0.0117636822,26,25,1.2415,1.3563,solved,0
0.0025637356,0.0025637356,1.3840992871e-04,0.0117647749,26,25,1.2471,1.3481,solved,0
0.0025675836,0.0025675836,1.3843583770e-04,0.0117658760,26,25,1.2414,1.3412,solved,0
0.0025714317,0.0025714317,1.3846194875e-04,0.0117669855,26,25,1.2301,1.3384,solved,0
0.0025752799,0.0025752799,1.3848826188e-04,0.0117681036,26,25,1.2574,1.4008,solved,0
0.0025791278,0.0025791278,1.3851477433e-04,0.0117692300,26,25,1.2841,1.4378,solved,0
0.0025829758,0.0025829758,1.3854148886e-04,0.0117703649,26,25,1.2410,1.3696,solved,0
0.0025868239,0.0025868239,1.3856840546e-04,0.0117715082,26,25,1.2426,1.3758,solved,0
0.0025906720,0.0025906720,1.3859552346e-04,0.0117726600,26,25,1.2663,1.3799,solved,0
0.0025945203,0.0025945203,1.3862284428e-04,0.0117738203,26,25,1.3141,1.4055,solved,0
0.0025983683,0.0025983683,1.3865036435e-04,0.0117749889,26,25,1.2162,1.2888,solved,0
0.0026022165,0.0026022165,1.3867808726e-04,0.0117761661,26,25,1.2236,1.2951,solved,0
0.0026060648,0.0026060648,1.3870601229e-04,0.0117773517,26,25,1.2273,1.3003,solved,0
0.0026099127,0.0026099127,1.3873414049e-04,0.0117785458,24,25,1.2220,1.2931,solved,0
0.0026137607,0.0026137607,1.3876249021e-04,0.0117797492,24,25,1.2744,1.4152,solved,0
0.0026176087,0.0026176087,1.3879106180e-04,0.0117809618,24,25,1.3129,1.4291,solved,0
0.0026214569,0.0026214569,1.3881985847e-04,0.0117821839,23,25,1.2342,1.3103,solved,0
0.0026253048,0.0026253048,1.3884890193e-04,0.0117834164,23,25,1.2303,1.3026,solved,0
0.0026291530,0.0026291530,1.3887820518e-04,0.0117846597,23,25,1.2219,1.2939,solved,0
0.0026330010,0.0026330010,1.3890776439e-04,0.0117859138,23,25,1.2177,1.2883,solved,0
0.0026368491,0.0026368491,1.3893758188e-04,0.0117871787,23,25,1.2312,1.3023,solved,0
0.0026406972,0.0026406972,1.3896765688e-04,0.0117884544,23,25,1.2309,1.3033,solved,0
0.0026445453,0.0026445453,1.3899798876e-04,0.0117897408,24,25,1.2198,1.2900,solved,0
0.0026483931,0.0026483931,1.3902856899e-04,0.0117910377,24,25,1.2292,1.2991,solved,0
0.0026522413,0.0026522413,1.3905940160e-04,0.0117923450,24,25,1.2282,1.2997,solved,0
0.0026560892,0.0026560892,1.3909048100e-04,0.0117936627,24,25,1.2191,1.2888,solved,0
0.0026599373,0.0026599373,1.3912181121e-04,0.0117949909,24,25,1.2341,1.3097,solved,0
0.0026637855,0.0026637855,1.3915339144e-04,0.0117963296,24,25,1.2581,1.3556,solved,0
0.0026676336,0.0026676336,1.3918522005e-04,0.0117976786,24,25,1.2361,1.3459,solved,0
0.0026714817,0.0026714817,1.3921729787e-04,0.0117990380,24,25,1.2735,1.3873,solved,0
0.0026753297,0.0026753297,1.3924962405e-04,0.0118004078,24,25,1.2392,1.3354,solved,0
0.0026791778,0.0026791778,1.3928220026e-04,0.0118017880,24,25,1.2177,1.2971,solved,0
0.0026830255,0.0026830255,1.3931502225e-04,0.0118031785,24,25,1.2344,1.3114,solved,0
0.0026868737,0.0026868737,1.3934809770e-04,0.0118045795,24,25,1.2292,1.3048,solved,0
0.0026907219,0.0026907219,1.3938142237e-04,0.0118059910,24,25,1.2167,1.2863,solved,0
0.0026945699,0.0026945699,1.3941499450e-04,0.0118074127,24,25,1.2291,1.2995,solved,0
0.0026984180,0.0026984180,1.3944881671e-04,0.0118088449,24,25,1.2256,1.2982,solved,0
0.0027022660,0.0027022660,1.3948288722e-04,0.0118102873,24,25,1.2136,1.2883,solved,0
0.0027061140,0.0027061140,1.3951720693e-04,0.0118117402,24,25,1.2693,1.3876,solved,0
0.0027099621,0.0027099621,1.3955177672e-04,0.0118132035,24,25,1.2815,1.4117,solved,0
0.0027138102,0.0027138102,1.3958659572e-04,0.0118146771,24,25,1.2312,1.3235,solved,0
0.0027176580,0.0027176580,1.3962166117e-04,0.0118161610,24,25,1.2151,1.2882,solved,0
0.0027215061,0.0027215061,1.3965697855e-04,0.0118176554,24,25,1.2309,1.3039,solved,0
0.0027253543,0.0027253543,1.3969254606e-04,0.0118191601,24,25,1.2176,1.2982,solved,0
0.0027292023,0.0027292023,1.3972836091e-04,0.0118206751,24,25,1.2889,1.4131,solved,0
0.0027330505,0.0027330505,1.3976442684e-04,0.0118222006,24,25,1.2526,1.3580,solved,0
0.0027368985,0.0027368985,1.3980074008e-04,0.0118237363,24,25,1.2289,1.3035,solved,0
0.0027407464,0.0027407464,1.3983730156e-04,0.0118252823,24,25,1.2130,1.2831,solved,0
0.0027445947,0.0027445947,1.3987411606e-04,0.0118268388,24,25,1.2294,1.3009,solved,0
0.0027484427,0.0027484427,1.3991117688e-04,0.0118284055,24,25,1.2757,1.3480,solved,0
0.0027522905,0.0027522905,1.3994848495e-04,0.0118299825,24,25,1.2189,1.2979,solved,0
0.0027561386,0.0027561386,1.3998604512e-04,0.0118315699,24,25,1.2410,1.3236,solved,0
0.0027599866,0.0027599866,1.4002385350e-04,0.0118331675,24,25,1.2294,1.3045,solved,0
0.0027638347,0.0027638347,1.4006191207e-04,0.0118347755,24,25,1.2160,1.2863,solved,0
0.0027676829,0.0027676829,1.4010022083e-04,0.0118363939,24,25,1.2299,1.3003,solved,0
0.0027715309,0.0027715309,1.4013877680e-04,0.0118380225,24,25,1.2261,1.2965,solved,0
0.0027753790,0.0027753790,1.4017758297e-04,0.0118396614,24,25,1.2281,1.3079,solved,0
0.0027792271,0.0027792271,1.4021663834e-04,0.0118413107,24,25,1.2359,1.3180,solved,0
0.0027830752,0.0027830752,1.4025594291e-04,0.0118429702,24,25,1.2306,1.3081,solved,0
0.0027869231,0.0027869231,1.4029549463e-04,0.0118446399,24,25,1.2175,1.2909,solved,0
0.0027907712,0.0027907712,1.4033529759e-04,0.0118463200,24,25,1.5072,1.5835,solved,0
0.0027946193,0.0027946193,1.4037534975e-04,0.0118480104,24,25,1.4387,1.5124,solved,0
0.0027984672,0.0027984672,1.4041564902e-04,0.0118497109,24,25,1.4453,1.5188,solved,0
0.0028023153,0.0028023153,1.4045619957e-04,0.0118514218,24,25,1.4266,1.4957,solved,0
0.0028061633,0.0028061633,1.4049699826e-04,0.0118531430,24,25,1.4628,1.5376,solved,0
0.0028100114,0.0028100114,1.4053804722e-04,0.0118548744,24,25,1.4545,1.5305,solved,0
0.0028138597,0.0028138597,1.4057934752e-04,0.0118566162,24,25,1.4276,1.4999,solved,0
0.0028177076,0.0028177076,1.4062089272e-04,0.0118583680,24,25,1.4616,1.5588,solved,0
0.0028215557,0.0028215557,1.4066268928e-04,0.0118601302,24,25,1.4356,1.5242,solved,0
0.0028254036,0.0028254036,1.4070473284e-04,0.0118619026,24,25,1.4906,1.5652,solved,0
0.0028292517,0.0028292517,1.4074702779e-04,0.0118636853,24,25,1.4432,1.5162,solved,0
0.0028330998,0.0028330998,1.4078957194e-04,0.0118654782,24,25,1.4451,1.5166,solved,0
0.0028369479,0.0028369479,1.4083236529e-04,0.0118672813,24,25,1.4415,1.5219,solved,0
0.0028407958,0.0028407958,1.4087540559e-04,0.0118690946,24,25,1.4489,1.5263,solved,0
0.0028446439,0.0028446439,1.4091869733e-04,0.0118709181,24,25,1.4685,1.5602,solved,0
0.0028484921,0.0028484921,1.4096223941e-04,0.0118727520,24,25,1.4505,1.5372,solved,0
0.0028523401,0.0028523401,1.4100602842e-04,0.0118745959,24,25,1.4337,1.5057,solved,0
0.0028561881,0.0028561881,1.4105006661e-04,0.0118764501,24,25,1.4583,1.5481,solved,0
0.0028600361,0.0028600361,1.4109435400e-04,0.0118783144,24,25,1.4761,1.5670,solved,0
0.0028638841,0.0028638841,1.4113889057e-04,0.0118801890,24,25,1.4932,1.5753,solved,0
0.0028677322,0.0028677322,1.4118367750e-04,0.0118820738,24,25,1.4502,1.5227,solved,0
0.0028715804,0.0028715804,1.4122871481e-04,0.0118839688,24,25,1.4290,1.4986,solved,0
0.0028754283,0.0028754283,1.4127399779e-04,0.0118858739,24,25,1.4406,1.5313,solved,0
0.0028792764,0.0028792764,1.4131953231e-04,0.0118877892,24,25,1.4453,1.5302,solved,0
0.0028831246,0.0028831246,1.4136531724e-04,0.0118897148,24,25,1.4686,1.5685,solved,0
0.0028869727,0.0028869727,1.4141135017e-04,0.0118916504,24,25,1.4660,1.5509,solved,0
0.0028908207,0.0028908207,1.4145763111e-04,0.0118935962,24,25,1.4458,1.5158,solved,0
0.0028946686,0.0028946686,1.4150416002e-04,0.0118955521,24,25,1.4692,1.5447,solved,0
0.0028985166,0.0028985166,1.4155093932e-04,0.0118975182,24,25,1.4394,1.5137,solved,0
0.0029023646,0.0029023646,1.4159796781e-04,0.0118994944,24,25,1.4292,1.5036,solved,0
0.0029062129,0.0029062129,1.4164524919e-04,0.0119014810,24,25,1.4446,1.5146,solved,0
0.0029100609,0.0029100609,1.4169277608e-04,0.0119034775,24,25,1.4409,1.5130,solved,0
0.0029139089,0.0029139089,1.4174055215e-04,0.0119054841,24,25,1.4473,1.5226,solved,0
0.0029177571,0.0029177571,1.4178857992e-04,0.0119075010,24,25,1.4363,1.5108,solved,0
0.0029216050,0.0029216050,1.4183685313e-04,0.0119095278,24,25,1.4777,1.5719,solved,0
0.0029254532,0.0029254532,1.4188537931e-04,0.0119115649,24,25,1.4573,1.5560,solved,0
0.0029293011,0.0029293011,1.4193415089e-04,0.0119136120,24,25,1.4563,1.5379,solved,0
0.0029331490,0.0029331490,1.4198317165e-04,0.0119156692,24,25,1.4551,1.5530,solved,0
0.0029369971,0.0029369971,1.4203244415e-04,0.0119177365,24,25,1.5017,1.5920,solved,0
0.0029408453,0.0029408453,1.4208196714e-04,0.0119198141,24,25,1.4330,1.5179,solved,0
0.0029446933,0.0029446933,1.4213173673e-04,0.0119219016,25,25,1.4066,1.4771,solved,0
0.0029485415,0.0029485415,1.4218174989e-04,0.0119239989,25,25,1.4249,1.4961,solved,0
0.0029523894,0.0029523894,1.4223199359e-04,0.0119261056,25,25,1.4223,1.5074,solved,0
0.0029562374,0.0029562374,1.4228247306e-04,0.0119282217,25,25,1.4293,1.5232,solved,0
0.0029600855,0.0029600855,1.4233318829e-04,0.0119303474,25,25,1.4434,1.5575,solved,0
0.0029639334,0.0029639334,1.4238413534e-04,0.0119324824,25,25,1.3211,1.4552,solved,0
0.0029677814,0.0029677814,1.4243531815e-04,0.0119346269,25,25,1.2663,1.3926,solved,0
0.0029716296,0.0029716296,1.4248673810e-04,0.0119367809,25,25,1.2521,1.3877,solved,0
0.0029754776,0.0029754776,1.4253838983e-04,0.0119389443,25,25,1.4501,1.6988,solved,0
0.0029793255,0.0029793255,1.4259027466e-04,0.0119411170,25,25,1.6200,1.8959,solved,0
0.0029831738,0.0029831738,1.4264239936e-04,0.0119432993,25,25,1.6422,1.8668,solved,0
0.0029870217,0.0029870217,1.4269475309e-04,0.0119454909,25,25,1.6353,1.8398,solved,0
0.0029908698,0.0029908698,1.4274734400e-04,0.0119476920,25,25,1.6374,1.8883,solved,0
0.0029947180,0.0029947180,1.4280017075e-04,0.0119499025,25,25,1.6380,1.8984,solved,0
0.0029985657,0.0029985657,1.4285322506e-04,0.0119521222,25,25,1.6552,1.8930,solved,0
0.0030024137,0.0030024137,1.4290651796e-04,0.0119543514,25,25,1.6871,1.9197,solved,0
0.0030062617,0.0030062617,1.4296004530e-04,0.0119565900,25,25,1.6423,1.8852,solved,0
0.0030101099,0.0030101099,1.4301380990e-04,0.0119588382,25,25,1.6578,1.8714,solved,0
0.0030139579,0.0030139579,1.4306780616e-04,0.0119610955,25,25,1.6560,1.8634,solved,0
0.0030178060,0.0030178060,1.4312203828e-04,0.0119633623,25,25,1.6542,1.8715,solved,0
0.0030216541,0.0030216541,1.4317650487e-04,0.0119656385,25,25,1.6735,1.9126,solved,0
0.0030255020,0.0030255020,1.4323120307e-04,0.0119679239,25,25,1.6559,1.8738,solved,0
0.0030293500,0.0030293500,1.4328613714e-04,0.0119702188,25,25,1.6541,1.8643,solved,0
0.0030331980,0.0030331980,1.4334130566e-04,0.0119725229,25,25,1.6766,1.8854,solved,0
0.0030370461,0.0030370461,1.4339671008e-04,0.0119748365,25,25,1.6646,1.9240,solved,0
0.0030408940,0.0030408940,1.4345234606e-04,0.0119771593,25,25,1.6632,1.9531,solved,0
0.0030447422,0.0030447422,1.4350822085e-04,0.0119794917,25,25,1.6539,1.8641,solved,0
0.0030485902,0.0030485902,1.4356432719e-04,0.0119818332,25,25,1.6972,1.9029,solved,0
0.0030524382,0.0030524382,1.4362066798e-04,0.0119841841,25,25,1.6550,1.8812,solved,0
0.0030562864,0.0030562864,1.4367724616e-04,0.0119865444,25,25,1.6802,1.8995,solved,0
0.0030601344,0.0030601344,1.4373405587e-04,0.0119889139,25,25,1.6763,1.9841,solved,0
0.0030639824,0.0030639824,1.4379110002e-04,0.0119912927,25,25,1.6650,1.8764,solved,0
0.0030678306,0.0030678306,1.4384838161e-04,0.0119936809,25,25,1.6692,1.8953,solved,0
0.0030716784,0.0030716784,1.4390589169e-04,0.0119960782,25,25,1.6520,1.8625,solved,0
0.0030755263,0.0030755263,1.4396363769e-04,0.0119984848,25,25,1.6509,1.8735,solved,0
0.0030793746,0.0030793746,1.4402162417e-04,0.0120009010,25,25,1.6399,1.8732,solved,0
0.0030832225,0.0030832225,1.4407983908e-04,0.0120033262,25,25,1.6516,1.8855,solved,0
0.0030870706,0.0030870706,1.4413829120e-04,0.0120057608,26,25,1.6648,1.9054,solved,0
0.0030909187,0.0030909187,1.4419697671e-04,0.0120082046,26,25,1.6929,1.9406,solved,0
0.0030947665,0.0030947665,1.4425589096e-04,0.0120106574,26,25,1.4612,1.6835,solved,0
0.0030986147,0.0030986147,1.4431504467e-04,0.0120131197,26,25,1.3713,1.5417,solved,0
0.0031024627,0.0031024627,1.4437442864e-04,0.0120155911,26,25,1.2597,1.4178,solved,0
0.0031063107,0.0031063107,1.4443404593e-04,0.0120180716,26,25,1.2415,1.3524,solved,0
0.0031101585,0.0031101585,1.4449389343e-04,0.0120205613,26,25,1.2608,1.3641,solved,0
0.0031140067,0.0031140067,1.4455398049e-04,0.0120230604,26,25,1.2553,1.3579,solved,0
0.0031178547,0.0031178547,1.4461429777e-04,0.0120255685,26,25,1.2669,1.4039,solved,0
0.0031217029,0.0031217029,1.4467485152e-04,0.0120280859,26,25,1.3466,1.5596,solved,0
0.0031255509,0.0031255509,1.4473563545e-04,0.0120306124,26,25,1.7639,2.0090,solved,0
0.0031293990,0.0031293990,1.4479665623e-04,0.0120331482,25,25,1.6795,1.9363,solved,0
0.0031332469,0.0031332469,1.4485792888e-04,0.0120356940,25,25,1.6751,1.9143,solved,0
0.0031370949,0.0031370949,1.4491946336e-04,0.0120382500,25,25,1.7299,2.0040,solved,0
0.0031409425,0.0031409425,1.4498125164e-04,0.0120408161,25,25,1.6732,1.9411,solved,0
0.0031447907,0.0031447907,1.4504330981e-04,0.0120433928,25,25,1.6808,1.9308,solved,0
0.0031486387,0.0031486387,1.4510562500e-04,0.0120459796,25,25,1.6559,1.9232,solved,0
0.0031524864,0.0031524864,1.4516819555e-04,0.0120485765,25,25,1.6638,1.9480,solved,0
0.0031563346,0.0031563346,1.4523103448e-04,0.0120511839,25,25,1.6461,1.9179,solved,0
0.0031601825,0.0031601825,1.4529412875e-04,0.0120538014,25,25,1.6558,1.9388,solved,0
0.0031640306,0.0031640306,1.4535748654e-04,0.0120564293,25,25,1.6382,1.8875,solved,0
0.0031678786,0.0031678786,1.4542110294e-04,0.0120590673,25,25,1.6247,1.8514,solved,0
